country_1,country_2,country_3,country_4,collaboration_emissions,technology_cost,technology_name
1,4,6,NIL,2263.100763999997,0.0,RE_PV_Rooftop_Lim_[IDN]
1,4,6,NIL,2263.100763999997,0.0,RE_PV_Openfield_Lim_[IDN]
1,4,6,NIL,2263.100763999997,65.60508096049556,RE_WIND_Onshore_Lim_[IDN]
1,4,6,NIL,2263.100763999997,231.66999354872976,RE_WIND_Offshore_Lim_[IDN]
1,4,6,NIL,2263.100763999997,125.08677522121339,PP_CO2_[IDN]
1,4,6,NIL,2263.100763999997,1.301033414648003e-10,BESS_[IDN]
1,4,6,NIL,2263.100763999997,10.47966311391247,EL_to_HTH_[IDN]
1,4,6,NIL,2263.100763999997,1.8105281353049847,EL_to_NH3_[IDN]
1,4,6,NIL,2263.100763999997,5.105950254668776,NH3_Storage_[IDN]
1,4,6,NIL,2263.100763999997,5.334823229554176e-13,NH3_to_EL_[IDN]
1,4,6,NIL,2263.100763999997,0.4195484519516033,NH3_to_HTH_[IDN]
1,4,6,NIL,2263.100763999997,0.0,EL_Demand_[IDN]
1,4,6,NIL,2263.100763999997,0.0,HTH_Demand_[IDN]
1,4,6,NIL,2263.100763999997,1.1826829265985697e-13,RE_PV_Rooftop_Lim_[SGP]
1,4,6,NIL,2263.100763999997,4.1438406155587763e-14,RE_PV_Openfield_Lim_[SGP]
1,4,6,NIL,2263.100763999997,3.6896010018483025,RE_WIND_Onshore_Lim_[SGP]
1,4,6,NIL,2263.100763999997,0.0,RE_WIND_Offshore_Lim_[SGP]
1,4,6,NIL,2263.100763999997,116.20820438253926,PP_CO2_[SGP]
1,4,6,NIL,2263.100763999997,7.775815722969334e-11,BESS_[SGP]
1,4,6,NIL,2263.100763999997,1.1994678287038654,EL_to_HTH_[SGP]
1,4,6,NIL,2263.100763999997,0.0017175442847649212,EL_to_NH3_[SGP]
1,4,6,NIL,2263.100763999997,0.009530317448479403,NH3_Storage_[SGP]
1,4,6,NIL,2263.100763999997,0.0,NH3_to_EL_[SGP]
1,4,6,NIL,2263.100763999997,0.003957666248461746,NH3_to_HTH_[SGP]
1,4,6,NIL,2263.100763999997,0.0,EL_Demand_[SGP]
1,4,6,NIL,2263.100763999997,0.0,HTH_Demand_[SGP]
1,4,6,NIL,2263.100763999997,0.0,RE_PV_Rooftop_Lim_[MYS]
1,4,6,NIL,2263.100763999997,2.915012827793337,RE_PV_Openfield_Lim_[MYS]
1,4,6,NIL,2263.100763999997,164.40687290582775,RE_WIND_Onshore_Lim_[MYS]
1,4,6,NIL,2263.100763999997,0.0,RE_WIND_Offshore_Lim_[MYS]
1,4,6,NIL,2263.100763999997,95.92716172668186,PP_CO2_[MYS]
1,4,6,NIL,2263.100763999997,0.007986619271519863,BESS_[MYS]
1,4,6,NIL,2263.100763999997,3.5517498664737253,EL_to_HTH_[MYS]
1,4,6,NIL,2263.100763999997,3.7136943355104943,EL_to_NH3_[MYS]
1,4,6,NIL,2263.100763999997,3.3409783372149495,NH3_Storage_[MYS]
1,4,6,NIL,2263.100763999997,4.3968389385210845e-12,NH3_to_EL_[MYS]
1,4,6,NIL,2263.100763999997,0.39435267957215603,NH3_to_HTH_[MYS]
1,4,6,NIL,2263.100763999997,0.0,EL_Demand_[MYS]
1,4,6,NIL,2263.100763999997,0.0,HTH_Demand_[MYS]
