country_1,country_2,country_3,country_4,collaboration_emissions,technology_cost,technology_name
1,4,6,NIL,1697.3255729962762,1.5234133618861406e-09,RE_PV_Rooftop_Lim_[IDN]
1,4,6,NIL,1697.3255729962762,3.7930445830251005e-09,RE_PV_Openfield_Lim_[IDN]
1,4,6,NIL,1697.3255729962762,4.341051327362169,RE_WIND_Onshore_Lim_[IDN]
1,4,6,NIL,1697.3255729962762,313.3908586804732,RE_WIND_Offshore_Lim_[IDN]
1,4,6,NIL,1697.3255729962762,99.56947838062081,PP_CO2_[IDN]
1,4,6,NIL,1697.3255729962762,3.3065582444235355e-06,BESS_[IDN]
1,4,6,NIL,1697.3255729962762,10.287485663725185,EL_to_HTH_[IDN]
1,4,6,NIL,1697.3255729962762,6.3077343573878695,EL_to_NH3_[IDN]
1,4,6,NIL,1697.3255729962762,17.683518432498484,NH3_Storage_[IDN]
1,4,6,NIL,1697.3255729962762,9.499433990125618e-09,NH3_to_EL_[IDN]
1,4,6,NIL,1697.3255729962762,0.9093555902374921,NH3_to_HTH_[IDN]
1,4,6,NIL,1697.3255729962762,0.0,EL_Demand_[IDN]
1,4,6,NIL,1697.3255729962762,0.0,HTH_Demand_[IDN]
1,4,6,NIL,1697.3255729962762,0.0,RE_PV_Rooftop_Lim_[SGP]
1,4,6,NIL,1697.3255729962762,0.0,RE_PV_Openfield_Lim_[SGP]
1,4,6,NIL,1697.3255729962762,3.689601014058671,RE_WIND_Onshore_Lim_[SGP]
1,4,6,NIL,1697.3255729962762,0.0,RE_WIND_Offshore_Lim_[SGP]
1,4,6,NIL,1697.3255729962762,116.2082037715585,PP_CO2_[SGP]
1,4,6,NIL,1697.3255729962762,6.885995601581971e-07,BESS_[SGP]
1,4,6,NIL,1697.3255729962762,1.1994678297885002,EL_to_HTH_[SGP]
1,4,6,NIL,1697.3255729962762,0.0017174020097045293,EL_to_NH3_[SGP]
1,4,6,NIL,1697.3255729962762,0.009530186700402175,NH3_Storage_[SGP]
1,4,6,NIL,1697.3255729962762,0.0,NH3_to_EL_[SGP]
1,4,6,NIL,1697.3255729962762,0.003957603098856055,NH3_to_HTH_[SGP]
1,4,6,NIL,1697.3255729962762,0.0,EL_Demand_[SGP]
1,4,6,NIL,1697.3255729962762,0.0,HTH_Demand_[SGP]
1,4,6,NIL,1697.3255729962762,0.0,RE_PV_Rooftop_Lim_[MYS]
1,4,6,NIL,1697.3255729962762,9.90499122538769,RE_PV_Openfield_Lim_[MYS]
1,4,6,NIL,1697.3255729962762,201.42274331025916,RE_WIND_Onshore_Lim_[MYS]
1,4,6,NIL,1697.3255729962762,0.0,RE_WIND_Offshore_Lim_[MYS]
1,4,6,NIL,1697.3255729962762,37.739052574114446,PP_CO2_[MYS]
1,4,6,NIL,1697.3255729962762,0.9157759465710725,BESS_[MYS]
1,4,6,NIL,1697.3255729962762,3.168831009963998,EL_to_HTH_[MYS]
1,4,6,NIL,1697.3255729962762,23.837340134584494,EL_to_NH3_[MYS]
1,4,6,NIL,1697.3255729962762,25.475536569721243,NH3_Storage_[MYS]
1,4,6,NIL,1697.3255729962762,2.7909296543025805e-08,NH3_to_EL_[MYS]
1,4,6,NIL,1697.3255729962762,1.3019235003605527,NH3_to_HTH_[MYS]
1,4,6,NIL,1697.3255729962762,0.0,EL_Demand_[MYS]
1,4,6,NIL,1697.3255729962762,0.0,HTH_Demand_[MYS]
